province,adcode,model,bodyType,regYear,regMonth,salesVolume
13,13,10,2,2016,4,323
14,8,10,2,2016,4,357
15,14,10,2,2016,4,242
16,15,10,2,2016,4,237
17,10,10,2,2016,4,124
18,4,10,2,2016,4,495
19,18,10,2,2016,4,130
20,21,10,2,2016,4,239
21,5,10,2,2016,4,276
0,6,36,3,2016,4,238
1,20,36,3,2016,4,123
2,3,36,3,2016,4,106
3,0,36,3,2016,4,305
4,19,36,3,2016,4,413
5,9,36,3,2016,4,230
6,12,36,3,2016,4,484
7,2,36,3,2016,4,130
8,16,36,3,2016,4,3317
9,17,36,3,2016,4,277
10,7,36,3,2016,4,829
11,11,36,3,2016,4,170
12,1,36,3,2016,4,362
13,13,36,3,2016,4,449
14,8,36,3,2016,4,1039
15,14,36,3,2016,4,533
16,15,36,3,2016,4,529
17,10,36,3,2016,4,426
18,4,36,3,2016,4,649
19,18,36,3,2016,4,183
20,21,36,3,2016,4,194
21,5,36,3,2016,4,261
0,6,6,1,2016,4,182
1,20,6,1,2016,4,2130
2,3,6,1,2016,4,313
3,0,6,1,2016,4,246
4,19,6,1,2016,4,1056
5,9,6,1,2016,4,1224
6,12,6,1,2016,4,2653
7,2,6,1,2016,4,1076
8,16,6,1,2016,4,1309
9,17,6,1,2016,4,1831
10,7,6,1,2016,4,1392
11,11,6,1,2016,4,877
12,1,6,1,2016,4,2351
13,13,6,1,2016,4,2891
14,8,6,1,2016,4,943
15,14,6,1,2016,4,1013
16,15,6,1,2016,4,1609
17,10,6,1,2016,4,458
18,4,6,1,2016,4,894
19,18,6,1,2016,4,191
20,21,6,1,2016,4,1008
21,5,6,1,2016,4,646
0,6,9,2,2016,4,198
1,20,9,2,2016,4,246
2,3,9,2,2016,4,472
3,0,9,2,2016,4,260
4,19,9,2,2016,4,847
5,9,9,2,2016,4,849
6,12,9,2,2016,4,1413
7,2,9,2,2016,4,433
8,16,9,2,2016,4,3887
9,17,9,2,2016,4,472
10,7,9,2,2016,4,1467
11,11,9,2,2016,4,619
12,1,9,2,2016,4,1445
13,13,9,2,2016,4,1910
14,8,9,2,2016,4,721
15,14,9,2,2016,4,1012
16,15,9,2,2016,4,1396
17,10,9,2,2016,4,208
18,4,9,2,2016,4,283
19,18,9,2,2016,4,530
20,21,9,2,2016,4,358
21,5,9,2,2016,4,492
0,6,43,1,2016,4,994
1,20,43,1,2016,4,57
2,3,43,1,2016,4,50
3,0,43,1,2016,4,872
4,19,43,1,2016,4,166
5,9,43,1,2016,4,190
6,12,43,1,2016,4,729
7,2,43,1,2016,4,96
8,16,43,1,2016,4,491
9,17,43,1,2016,4,38
10,7,43,1,2016,4,808
11,11,43,1,2016,4,107
12,1,43,1,2016,4,240
13,13,43,1,2016,4,390
14,8,43,1,2016,4,466
15,14,43,1,2016,4,139
16,15,43,1,2016,4,140
17,10,43,1,2016,4,219
18,4,43,1,2016,4,266
19,18,43,1,2016,4,106
20,21,43,1,2016,4,185
21,5,43,1,2016,4,127
0,6,25,3,2016,4,561
1,20,25,3,2016,4,82
2,3,25,3,2016,4,66
3,0,25,3,2016,4,177
4,19,25,3,2016,4,226
5,9,25,3,2016,4,375
6,12,25,3,2016,4,655
7,2,25,3,2016,4,77
8,16,25,3,2016,4,282
9,17,25,3,2016,4,77
10,7,25,3,2016,4,1203
11,11,25,3,2016,4,241
12,1,25,3,2016,4,204
13,13,25,3,2016,4,347
14,8,25,3,2016,4,810
15,14,25,3,2016,4,266
16,15,25,3,2016,4,256
17,10,25,3,2016,4,99
18,4,25,3,2016,4,169
19,18,25,3,2016,4,50
20,21,25,3,2016,4,169
21,5,25,3,2016,4,50
0,6,39,2,2016,4,969
1,20,39,2,2016,4,333
2,3,39,2,2016,4,350
3,0,39,2,2016,4,585
4,19,39,2,2016,4,869
5,9,39,2,2016,4,800
6,12,39,2,2016,4,1662
7,2,39,2,2016,4,423
8,16,39,2,2016,4,955
9,17,39,2,2016,4,262
10,7,39,2,2016,4,1369
11,11,39,2,2016,4,710
12,1,39,2,2016,4,695
13,13,39,2,2016,4,1124
14,8,39,2,2016,4,913
15,14,39,2,2016,4,894
16,15,39,2,2016,4,1065
17,10,39,2,2016,4,323
18,4,39,2,2016,4,386
19,18,39,2,2016,4,331
20,21,39,2,2016,4,396
21,5,39,2,2016,4,347
0,6,30,3,2016,4,1391
1,20,30,3,2016,4,304
2,3,30,3,2016,4,304
3,0,30,3,2016,4,284
4,19,30,3,2016,4,1763
5,9,30,3,2016,4,1838
6,12,30,3,2016,4,3584
7,2,30,3,2016,4,562
8,16,30,3,2016,4,1748
9,17,30,3,2016,4,401
10,7,30,3,2016,4,4265
11,11,30,3,2016,4,1136
12,1,30,3,2016,4,1462
13,13,30,3,2016,4,2464
14,8,30,3,2016,4,2464
15,14,30,3,2016,4,1212
16,15,30,3,2016,4,1484
17,10,30,3,2016,4,695
18,4,30,3,2016,4,639
19,18,30,3,2016,4,248
20,21,30,3,2016,4,620
21,5,30,3,2016,4,355
0,6,49,3,2016,4,116
1,20,49,3,2016,4,130
2,3,49,3,2016,4,134
3,0,49,3,2016,4,666
4,19,49,3,2016,4,665
5,9,49,3,2016,4,458
6,12,49,3,2016,4,1289
7,2,49,3,2016,4,293
8,16,49,3,2016,4,1031
9,17,49,3,2016,4,250
10,7,49,3,2016,4,897
11,11,49,3,2016,4,469
12,1,49,3,2016,4,479
13,13,49,3,2016,4,1161
14,8,49,3,2016,4,1570
15,14,49,3,2016,4,420
16,15,49,3,2016,4,945
17,10,49,3,2016,4,596
18,4,49,3,2016,4,209
19,18,49,3,2016,4,305
20,21,49,3,2016,4,511
21,5,49,3,2016,4,79
0,6,26,3,2016,4,54
1,20,26,3,2016,4,208
2,3,26,3,2016,4,157
3,0,26,3,2016,4,158
4,19,26,3,2016,4,458
5,9,26,3,2016,4,266
6,12,26,3,2016,4,977
7,2,26,3,2016,4,328
8,16,26,3,2016,4,644
9,17,26,3,2016,4,200
10,7,26,3,2016,4,406
11,11,26,3,2016,4,316
12,1,26,3,2016,4,754
13,13,26,3,2016,4,764
14,8,26,3,2016,4,555
15,14,26,3,2016,4,340
16,15,26,3,2016,4,590
17,10,26,3,2016,4,227
18,4,26,3,2016,4,267
19,18,26,3,2016,4,187
20,21,26,3,2016,4,433
21,5,26,3,2016,4,118
0,6,31,2,2016,4,94
1,20,31,2,2016,4,239
2,3,31,2,2016,4,117
3,0,31,2,2016,4,85
4,19,31,2,2016,4,554
5,9,31,2,2016,4,483
6,12,31,2,2016,4,585
7,2,31,2,2016,4,166
8,16,31,2,2016,4,449
9,17,31,2,2016,4,170
10,7,31,2,2016,4,648
11,11,31,2,2016,4,270
12,1,31,2,2016,4,487
13,13,31,2,2016,4,542
14,8,31,2,2016,4,591
15,14,31,2,2016,4,444
16,15,31,2,2016,4,309
17,10,31,2,2016,4,174
18,4,31,2,2016,4,155
19,18,31,2,2016,4,169
20,21,31,2,2016,4,202
21,5,31,2,2016,4,252
0,6,21,2,2016,4,534
1,20,21,2,2016,4,856
2,3,21,2,2016,4,492
3,0,21,2,2016,4,406
4,19,21,2,2016,4,1892
5,9,21,2,2016,4,1361
6,12,21,2,2016,4,2492
7,2,21,2,2016,4,602
8,16,21,2,2016,4,1766
9,17,21,2,2016,4,500
10,7,21,2,2016,4,2838
11,11,21,2,2016,4,897
12,1,21,2,2016,4,1778
13,13,21,2,2016,4,2494
14,8,21,2,2016,4,1980
15,14,21,2,2016,4,1346
16,15,21,2,2016,4,1610
17,10,21,2,2016,4,639
18,4,21,2,2016,4,900
19,18,21,2,2016,4,660
20,21,21,2,2016,4,548
21,5,21,2,2016,4,624
0,6,8,3,2016,4,712
1,20,8,3,2016,4,184
2,3,8,3,2016,4,266
3,0,8,3,2016,4,1000
4,19,8,3,2016,4,447
5,9,8,3,2016,4,507
6,12,8,3,2016,4,932
7,2,8,3,2016,4,602
8,16,8,3,2016,4,221
9,17,8,3,2016,4,79
10,7,8,3,2016,4,1122
11,11,8,3,2016,4,293
12,1,8,3,2016,4,923
13,13,8,3,2016,4,723
14,8,8,3,2016,4,432
15,14,8,3,2016,4,236
16,15,8,3,2016,4,317
17,10,8,3,2016,4,213
18,4,8,3,2016,4,236
19,18,8,3,2016,4,328
20,21,8,3,2016,4,293
21,5,8,3,2016,4,121
0,6,12,3,2016,4,37
1,20,12,3,2016,4,1186
2,3,12,3,2016,4,698
3,0,12,3,2016,4,803
4,19,12,3,2016,4,2537
5,9,12,3,2016,4,410
6,12,12,3,2016,4,3356
7,2,12,3,2016,4,933
8,16,12,3,2016,4,1775
9,17,12,3,2016,4,403
10,7,12,3,2016,4,753
11,11,12,3,2016,4,339
12,1,12,3,2016,4,3025
13,13,12,3,2016,4,1984
14,8,12,3,2016,4,836
15,14,12,3,2016,4,611
16,15,12,3,2016,4,1616
17,10,12,3,2016,4,579
18,4,12,3,2016,4,1484
19,18,12,3,2016,4,211
20,21,12,3,2016,4,729
21,5,12,3,2016,4,1499
0,6,23,3,2016,4,2672
1,20,23,3,2016,4,630
2,3,23,3,2016,4,430
3,0,23,3,2016,4,1941
4,19,23,3,2016,4,1834
5,9,23,3,2016,4,1722
6,12,23,3,2016,4,3589
7,2,23,3,2016,4,1022
8,16,23,3,2016,4,1816
9,17,23,3,2016,4,377
10,7,23,3,2016,4,3393
11,11,23,3,2016,4,1276
12,1,23,3,2016,4,2675
13,13,23,3,2016,4,2757
14,8,23,3,2016,4,1853
15,14,23,3,2016,4,1205
16,15,23,3,2016,4,1645
17,10,23,3,2016,4,977
18,4,23,3,2016,4,766
19,18,23,3,2016,4,946
20,21,23,3,2016,4,1036
21,5,23,3,2016,4,451
0,6,52,3,2016,4,709
1,20,52,3,2016,4,421
2,3,52,3,2016,4,507
3,0,52,3,2016,4,498
4,19,52,3,2016,4,1326
5,9,52,3,2016,4,1065
6,12,52,3,2016,4,3634
7,2,52,3,2016,4,1678
8,16,52,3,2016,4,397
9,17,52,3,2016,4,182
10,7,52,3,2016,4,1304
11,11,52,3,2016,4,421
12,1,52,3,2016,4,3004
13,13,52,3,2016,4,1867
14,8,52,3,2016,4,916
15,14,52,3,2016,4,470
16,15,52,3,2016,4,827
17,10,52,3,2016,4,321
18,4,52,3,2016,4,733
19,18,52,3,2016,4,493
20,21,52,3,2016,4,683
21,5,52,3,2016,4,645
0,6,47,3,2016,4,246
1,20,47,3,2016,4,283
2,3,47,3,2016,4,276
3,0,47,3,2016,4,1112
4,19,47,3,2016,4,702
5,9,47,3,2016,4,339
6,12,47,3,2016,4,1362
7,2,47,3,2016,4,342
8,16,47,3,2016,4,400
9,17,47,3,2016,4,87
10,7,47,3,2016,4,1024
11,11,47,3,2016,4,208
12,1,47,3,2016,4,1150
13,13,47,3,2016,4,984
14,8,47,3,2016,4,482
15,14,47,3,2016,4,350
16,15,47,3,2016,4,261
17,10,47,3,2016,4,229
18,4,47,3,2016,4,616
19,18,47,3,2016,4,260
20,21,47,3,2016,4,411
21,5,47,3,2016,4,775
0,6,40,2,2016,4,987
1,20,40,2,2016,4,429
2,3,40,2,2016,4,243
3,0,40,2,2016,4,745
4,19,40,2,2016,4,980
5,9,40,2,2016,4,764
6,12,40,2,2016,4,1108
7,2,40,2,2016,4,291
8,16,40,2,2016,4,995
9,17,40,2,2016,4,212
10,7,40,2,2016,4,1487
11,11,40,2,2016,4,722
12,1,40,2,2016,4,716
13,13,40,2,2016,4,959
14,8,40,2,2016,4,1823
15,14,40,2,2016,4,751
16,15,40,2,2016,4,869
17,10,40,2,2016,4,580
18,4,40,2,2016,4,339
19,18,40,2,2016,4,450
20,21,40,2,2016,4,347
21,5,40,2,2016,4,369
0,6,16,3,2016,4,480
1,20,16,3,2016,4,494
2,3,16,3,2016,4,555
3,0,16,3,2016,4,1175
4,19,16,3,2016,4,2107
5,9,16,3,2016,4,1182
6,12,16,3,2016,4,2449
7,2,16,3,2016,4,634
8,16,16,3,2016,4,996
9,17,16,3,2016,4,263
10,7,16,3,2016,4,2473
11,11,16,3,2016,4,598
12,1,16,3,2016,4,2475
13,13,16,3,2016,4,2122
14,8,16,3,2016,4,1755
15,14,16,3,2016,4,703
16,15,16,3,2016,4,632
17,10,16,3,2016,4,569
18,4,16,3,2016,4,1021
19,18,16,3,2016,4,317
20,21,16,3,2016,4,607
21,5,16,3,2016,4,974
0,6,28,0,2016,4,523
1,20,28,0,2016,4,322
2,3,28,0,2016,4,265
3,0,28,0,2016,4,846
4,19,28,0,2016,4,706
5,9,28,0,2016,4,647
6,12,28,0,2016,4,1822
7,2,28,0,2016,4,241
8,16,28,0,2016,4,810
9,17,28,0,2016,4,186
10,7,28,0,2016,4,1949
11,11,28,0,2016,4,361
12,1,28,0,2016,4,1277
13,13,28,0,2016,4,1137
14,8,28,0,2016,4,1632
15,14,28,0,2016,4,473
16,15,28,0,2016,4,412
17,10,28,0,2016,4,409
18,4,28,0,2016,4,476
19,18,28,0,2016,4,120
20,21,28,0,2016,4,393
21,5,28,0,2016,4,493
0,6,11,2,2016,4,123
1,20,11,2,2016,4,92
2,3,11,2,2016,4,107
3,0,11,2,2016,4,172
4,19,11,2,2016,4,331
5,9,11,2,2016,4,514
6,12,11,2,2016,4,922
7,2,11,2,2016,4,211
8,16,11,2,2016,4,162
9,17,11,2,2016,4,54
10,7,11,2,2016,4,332
11,11,11,2,2016,4,96
12,1,11,2,2016,4,514
13,13,11,2,2016,4,313
14,8,11,2,2016,4,153
15,14,11,2,2016,4,178
16,15,11,2,2016,4,217
17,10,11,2,2016,4,56
18,4,11,2,2016,4,252
19,18,11,2,2016,4,190
20,21,11,2,2016,4,112
21,5,11,2,2016,4,165
0,6,0,3,2016,4,507
1,20,0,3,2016,4,151
2,3,0,3,2016,4,76
3,0,0,3,2016,4,545
4,19,0,3,2016,4,421
5,9,0,3,2016,4,252
6,12,0,3,2016,4,457
7,2,0,3,2016,4,93
8,16,0,3,2016,4,891
9,17,0,3,2016,4,79
10,7,0,3,2016,4,1291
11,11,0,3,2016,4,158
12,1,0,3,2016,4,297
13,13,0,3,2016,4,358
14,8,0,3,2016,4,1124
15,14,0,3,2016,4,286
16,15,0,3,2016,4,229
17,10,0,3,2016,4,340
18,4,0,3,2016,4,234
19,18,0,3,2016,4,204
20,21,0,3,2016,4,213
21,5,0,3,2016,4,80
0,6,20,2,2016,4,283
1,20,20,2,2016,4,143
2,3,20,2,2016,4,82
3,0,20,2,2016,4,353
4,19,20,2,2016,4,344
5,9,20,2,2016,4,162
6,12,20,2,2016,4,276
7,2,20,2,2016,4,59
8,16,20,2,2016,4,501
9,17,20,2,2016,4,103
10,7,20,2,2016,4,673
11,11,20,2,2016,4,134
12,1,20,2,2016,4,188
13,13,20,2,2016,4,205
14,8,20,2,2016,4,636
15,14,20,2,2016,4,230
16,15,20,2,2016,4,206
17,10,20,2,2016,4,219
18,4,20,2,2016,4,166
19,18,20,2,2016,4,134
20,21,20,2,2016,4,163
21,5,20,2,2016,4,72
0,6,35,2,2016,4,355
1,20,35,2,2016,4,123
2,3,35,2,2016,4,62
3,0,35,2,2016,4,509
4,19,35,2,2016,4,334
5,9,35,2,2016,4,138
6,12,35,2,2016,4,259
7,2,35,2,2016,4,95
8,16,35,2,2016,4,560
9,17,35,2,2016,4,57
10,7,35,2,2016,4,801
11,11,35,2,2016,4,99
12,1,35,2,2016,4,183
13,13,35,2,2016,4,185
14,8,35,2,2016,4,641
15,14,35,2,2016,4,212
16,15,35,2,2016,4,121
17,10,35,2,2016,4,208
18,4,35,2,2016,4,172
19,18,35,2,2016,4,114
20,21,35,2,2016,4,186
21,5,35,2,2016,4,62
0,6,41,0,2016,4,166
1,20,41,0,2016,4,81
2,3,41,0,2016,4,34
3,0,41,0,2016,4,267
4,19,41,0,2016,4,124
5,9,41,0,2016,4,91
6,12,41,0,2016,4,273
7,2,41,0,2016,4,23
8,16,41,0,2016,4,207
9,17,41,0,2016,4,21
10,7,41,0,2016,4,327
11,11,41,0,2016,4,44
12,1,41,0,2016,4,105
13,13,41,0,2016,4,107
14,8,41,0,2016,4,431
15,14,41,0,2016,4,72
16,15,41,0,2016,4,84
17,10,41,0,2016,4,68
18,4,41,0,2016,4,79
19,18,41,0,2016,4,35
20,21,41,0,2016,4,77
21,5,41,0,2016,4,63
0,6,53,3,2016,4,493
1,20,53,3,2016,4,224
2,3,53,3,2016,4,133
3,0,53,3,2016,4,701
4,19,53,3,2016,4,495
5,9,53,3,2016,4,315
6,12,53,3,2016,4,643
7,2,53,3,2016,4,126
8,16,53,3,2016,4,692
9,17,53,3,2016,4,69
10,7,53,3,2016,4,1133
11,11,53,3,2016,4,180
12,1,53,3,2016,4,396
13,13,53,3,2016,4,443
14,8,53,3,2016,4,1481
15,14,53,3,2016,4,320
16,15,53,3,2016,4,305
17,10,53,3,2016,4,210
18,4,53,3,2016,4,364
19,18,53,3,2016,4,161
20,21,53,3,2016,4,275
21,5,53,3,2016,4,234
0,6,42,2,2016,4,364
1,20,42,2,2016,4,191
2,3,42,2,2016,4,132
3,0,42,2,2016,4,394
4,19,42,2,2016,4,337
5,9,42,2,2016,4,208
6,12,42,2,2016,4,377
7,2,42,2,2016,4,107
8,16,42,2,2016,4,587
9,17,42,2,2016,4,95
10,7,42,2,2016,4,789
11,11,42,2,2016,4,121
12,1,42,2,2016,4,291
13,13,42,2,2016,4,351
14,8,42,2,2016,4,811
15,14,42,2,2016,4,272
16,15,42,2,2016,4,231
17,10,42,2,2016,4,247
18,4,42,2,2016,4,192
19,18,42,2,2016,4,84
20,21,42,2,2016,4,141
21,5,42,2,2016,4,96
0,6,50,2,2016,4,428
1,20,50,2,2016,4,234
2,3,50,2,2016,4,167
3,0,50,2,2016,4,887
4,19,50,2,2016,4,632
5,9,50,2,2016,4,270
6,12,50,2,2016,4,607
7,2,50,2,2016,4,127
8,16,50,2,2016,4,985
9,17,50,2,2016,4,96
10,7,50,2,2016,4,965
11,11,50,2,2016,4,206
12,1,50,2,2016,4,330
13,13,50,2,2016,4,404
14,8,50,2,2016,4,1028
15,14,50,2,2016,4,406
16,15,50,2,2016,4,420
17,10,50,2,2016,4,234
18,4,50,2,2016,4,315
19,18,50,2,2016,4,221
20,21,50,2,2016,4,253
21,5,50,2,2016,4,201
0,6,24,3,2016,4,679
1,20,24,3,2016,4,225
2,3,24,3,2016,4,69
3,0,24,3,2016,4,614
4,19,24,3,2016,4,619
5,9,24,3,2016,4,300
6,12,24,3,2016,4,554
7,2,24,3,2016,4,62
8,16,24,3,2016,4,1224
9,17,24,3,2016,4,132
10,7,24,3,2016,4,1233
11,11,24,3,2016,4,202
12,1,24,3,2016,4,289
13,13,24,3,2016,4,370
14,8,24,3,2016,4,1897
15,14,24,3,2016,4,306
16,15,24,3,2016,4,396
17,10,24,3,2016,4,266
18,4,24,3,2016,4,327
19,18,24,3,2016,4,273
20,21,24,3,2016,4,204
21,5,24,3,2016,4,94
0,6,27,1,2016,4,205
1,20,27,1,2016,4,517
2,3,27,1,2016,4,118
3,0,27,1,2016,4,352
4,19,27,1,2016,4,633
5,9,27,1,2016,4,765
6,12,27,1,2016,4,1567
7,2,27,1,2016,4,377
8,16,27,1,2016,4,2719
9,17,27,1,2016,4,1619
10,7,27,1,2016,4,1121
11,11,27,1,2016,4,412
12,1,27,1,2016,4,830
13,13,27,1,2016,4,2474
14,8,27,1,2016,4,616
15,14,27,1,2016,4,459
16,15,27,1,2016,4,812
17,10,27,1,2016,4,380
18,4,27,1,2016,4,398
19,18,27,1,2016,4,270
20,21,27,1,2016,4,456
21,5,27,1,2016,4,350
0,6,4,3,2016,4,740
1,20,4,3,2016,4,229
2,3,4,3,2016,4,450
3,0,4,3,2016,4,342
4,19,4,3,2016,4,756
5,9,4,3,2016,4,363
6,12,4,3,2016,4,1356
7,2,4,3,2016,4,295
8,16,4,3,2016,4,205
9,17,4,3,2016,4,110
10,7,4,3,2016,4,1589
11,11,4,3,2016,4,338
12,1,4,3,2016,4,668
13,13,4,3,2016,4,691
14,8,4,3,2016,4,703
15,14,4,3,2016,4,264
16,15,4,3,2016,4,384
17,10,4,3,2016,4,281
18,4,4,3,2016,4,132
19,18,4,3,2016,4,161
20,21,4,3,2016,4,772
21,5,4,3,2016,4,257
0,6,1,3,2016,4,301
1,20,1,3,2016,4,93
2,3,1,3,2016,4,68
3,0,1,3,2016,4,141
4,19,1,3,2016,4,165
5,9,1,3,2016,4,84
6,12,1,3,2016,4,336
7,2,1,3,2016,4,37
8,16,1,3,2016,4,95
9,17,1,3,2016,4,27
10,7,1,3,2016,4,322
11,11,1,3,2016,4,46
12,1,1,3,2016,4,133
13,13,1,3,2016,4,115
14,8,1,3,2016,4,241
15,14,1,3,2016,4,44
16,15,1,3,2016,4,96
17,10,1,3,2016,4,44
18,4,1,3,2016,4,39
19,18,1,3,2016,4,31
20,21,1,3,2016,4,134
21,5,1,3,2016,4,46
0,6,51,3,2016,4,228
1,20,51,3,2016,4,75
2,3,51,3,2016,4,86
3,0,51,3,2016,4,679
4,19,51,3,2016,4,337
5,9,51,3,2016,4,287
6,12,51,3,2016,4,634
7,2,51,3,2016,4,138
8,16,51,3,2016,4,1049
9,17,51,3,2016,4,232
10,7,51,3,2016,4,817
11,11,51,3,2016,4,214
12,1,51,3,2016,4,257
13,13,51,3,2016,4,254
14,8,51,3,2016,4,611
15,14,51,3,2016,4,499
16,15,51,3,2016,4,349
17,10,51,3,2016,4,297
18,4,51,3,2016,4,331
19,18,51,3,2016,4,423
20,21,51,3,2016,4,165
21,5,51,3,2016,4,102
0,6,22,2,2016,4,276
1,20,22,2,2016,4,288
2,3,22,2,2016,4,439
3,0,22,2,2016,4,864
4,19,22,2,2016,4,804
5,9,22,2,2016,4,191
6,12,22,2,2016,4,823
7,2,22,2,2016,4,261
8,16,22,2,2016,4,1334
9,17,22,2,2016,4,308
10,7,22,2,2016,4,642
11,11,22,2,2016,4,284
12,1,22,2,2016,4,623
13,13,22,2,2016,4,561
14,8,22,2,2016,4,688
15,14,22,2,2016,4,976
16,15,22,2,2016,4,527
17,10,22,2,2016,4,320
18,4,22,2,2016,4,855
19,18,22,2,2016,4,469
20,21,22,2,2016,4,526
21,5,22,2,2016,4,364
0,6,37,3,2016,4,107
1,20,37,3,2016,4,126
2,3,37,3,2016,4,130
3,0,37,3,2016,4,133
4,19,37,3,2016,4,366
5,9,37,3,2016,4,134
6,12,37,3,2016,4,376
7,2,37,3,2016,4,134
8,16,37,3,2016,4,803
9,17,37,3,2016,4,112
10,7,37,3,2016,4,500
11,11,37,3,2016,4,167
12,1,37,3,2016,4,222
13,13,37,3,2016,4,216
14,8,37,3,2016,4,534
15,14,37,3,2016,4,272
16,15,37,3,2016,4,189
17,10,37,3,2016,4,232
18,4,37,3,2016,4,382
19,18,37,3,2016,4,200
20,21,37,3,2016,4,132
21,5,37,3,2016,4,139
0,6,3,3,2016,4,176
1,20,3,3,2016,4,149
2,3,3,3,2016,4,182
3,0,3,3,2016,4,579
4,19,3,3,2016,4,511
5,9,3,3,2016,4,183
6,12,3,3,2016,4,1838
7,2,3,3,2016,4,385
8,16,3,3,2016,4,6500
9,17,3,3,2016,4,650
10,7,3,3,2016,4,1039
11,11,3,3,2016,4,380
12,1,3,3,2016,4,834
13,13,3,3,2016,4,1035
14,8,3,3,2016,4,888
15,14,3,3,2016,4,568
16,15,3,3,2016,4,1123
17,10,3,3,2016,4,748
18,4,3,3,2016,4,2416
19,18,3,3,2016,4,208
20,21,3,3,2016,4,246
21,5,3,3,2016,4,315
0,6,32,2,2016,4,256
1,20,32,2,2016,4,222
2,3,32,2,2016,4,297
3,0,32,2,2016,4,428
4,19,32,2,2016,4,404
5,9,32,2,2016,4,311
6,12,32,2,2016,4,1159
7,2,32,2,2016,4,327
8,16,32,2,2016,4,2056
9,17,32,2,2016,4,228
10,7,32,2,2016,4,875
11,11,32,2,2016,4,334
12,1,32,2,2016,4,645
13,13,32,2,2016,4,938
14,8,32,2,2016,4,647
15,14,32,2,2016,4,1091
16,15,32,2,2016,4,681
17,10,32,2,2016,4,623
18,4,32,2,2016,4,668
19,18,32,2,2016,4,162
20,21,32,2,2016,4,362
21,5,32,2,2016,4,636
0,6,46,2,2016,4,268
1,20,46,2,2016,4,277
2,3,46,2,2016,4,205
3,0,46,2,2016,4,243
4,19,46,2,2016,4,459
5,9,46,2,2016,4,355
6,12,46,2,2016,4,891
7,2,46,2,2016,4,256
8,16,46,2,2016,4,2006
9,17,46,2,2016,4,226
10,7,46,2,2016,4,1098
11,11,46,2,2016,4,283
12,1,46,2,2016,4,466
13,13,46,2,2016,4,701
14,8,46,2,2016,4,916
15,14,46,2,2016,4,860
16,15,46,2,2016,4,418
17,10,46,2,2016,4,524
18,4,46,2,2016,4,433
19,18,46,2,2016,4,208
20,21,46,2,2016,4,282
21,5,46,2,2016,4,348
0,6,29,1,2016,4,255
1,20,29,1,2016,4,19
2,3,29,1,2016,4,31
3,0,29,1,2016,4,385
4,19,29,1,2016,4,40
5,9,29,1,2016,4,94
6,12,29,1,2016,4,291
7,2,29,1,2016,4,97
8,16,29,1,2016,4,782
9,17,29,1,2016,4,25
10,7,29,1,2016,4,361
11,11,29,1,2016,4,45
12,1,29,1,2016,4,215
13,13,29,1,2016,4,203
14,8,29,1,2016,4,324
15,14,29,1,2016,4,65
16,15,29,1,2016,4,53
17,10,29,1,2016,4,71
18,4,29,1,2016,4,201
19,18,29,1,2016,4,25
20,21,29,1,2016,4,33
21,5,29,1,2016,4,92
0,6,58,2,2016,4,297
1,20,58,2,2016,4,304
2,3,58,2,2016,4,103
3,0,58,2,2016,4,248
4,19,58,2,2016,4,389
5,9,58,2,2016,4,313
6,12,58,2,2016,4,625
7,2,58,2,2016,4,277
8,16,58,2,2016,4,2736
9,17,58,2,2016,4,300
10,7,58,2,2016,4,905
11,11,58,2,2016,4,298
12,1,58,2,2016,4,470
13,13,58,2,2016,4,487
14,8,58,2,2016,4,1038
15,14,58,2,2016,4,646
16,15,58,2,2016,4,540
17,10,58,2,2016,4,556
18,4,58,2,2016,4,514
19,18,58,2,2016,4,208
20,21,58,2,2016,4,120
21,5,58,2,2016,4,331
0,6,33,3,2016,4,139
1,20,33,3,2016,4,54
2,3,33,3,2016,4,111
3,0,33,3,2016,4,419
4,19,33,3,2016,4,215
5,9,33,3,2016,4,168
6,12,33,3,2016,4,449
7,2,33,3,2016,4,190
8,16,33,3,2016,4,1283
9,17,33,3,2016,4,85
10,7,33,3,2016,4,574
11,11,33,3,2016,4,127
12,1,33,3,2016,4,400
13,13,33,3,2016,4,261
14,8,33,3,2016,4,569
15,14,33,3,2016,4,355
16,15,33,3,2016,4,344
17,10,33,3,2016,4,182
18,4,33,3,2016,4,678
19,18,33,3,2016,4,141
20,21,33,3,2016,4,121
21,5,33,3,2016,4,301
0,6,55,2,2016,4,200
1,20,55,2,2016,4,27
2,3,55,2,2016,4,39
3,0,55,2,2016,4,530
4,19,55,2,2016,4,199
5,9,55,2,2016,4,66
6,12,55,2,2016,4,215
7,2,55,2,2016,4,31
8,16,55,2,2016,4,264
9,17,55,2,2016,4,39
10,7,55,2,2016,4,166
11,11,55,2,2016,4,46
12,1,55,2,2016,4,82
13,13,55,2,2016,4,177
14,8,55,2,2016,4,105
15,14,55,2,2016,4,105
16,15,55,2,2016,4,119
17,10,55,2,2016,4,68
18,4,55,2,2016,4,78
19,18,55,2,2016,4,106
20,21,55,2,2016,4,117
21,5,55,2,2016,4,66
0,6,19,2,2016,4,166
1,20,19,2,2016,4,138
2,3,19,2,2016,4,113
3,0,19,2,2016,4,157
4,19,19,2,2016,4,347
5,9,19,2,2016,4,406
6,12,19,2,2016,4,712
7,2,19,2,2016,4,156
8,16,19,2,2016,4,439
9,17,19,2,2016,4,93
10,7,19,2,2016,4,685
