province,adcode,model,regYear,regMonth,popularity
4,19,24,2016,5,6893
4,19,24,2016,6,5725
4,19,24,2016,7,5191
4,19,24,2016,8,5302
4,19,24,2016,9,6202
4,19,24,2016,10,6393
4,19,24,2016,11,6246
4,19,24,2016,12,6441
4,19,24,2017,1,7399
4,19,24,2017,2,9308
4,19,24,2017,3,3256
4,19,24,2017,4,2293
4,19,24,2017,5,3264
4,19,24,2017,6,2898
4,19,24,2017,7,3594
4,19,24,2017,8,4409
4,19,24,2017,9,2912
4,19,24,2017,10,2432
4,19,24,2017,11,2215
4,19,24,2017,12,2566
4,19,10,2016,1,2167
4,19,10,2016,2,3048
4,19,10,2016,3,2393
4,19,10,2016,4,2198
4,19,10,2016,5,2311
4,19,10,2016,6,2179
4,19,10,2016,7,2171
4,19,10,2016,8,2229
4,19,10,2016,9,2553
4,19,10,2016,10,2879
4,19,10,2016,11,2357
4,19,10,2016,12,2572
4,19,10,2017,1,3199
4,19,10,2017,2,4419
4,19,10,2017,3,1055
4,19,10,2017,4,906
4,19,10,2017,5,1007
4,19,10,2017,6,1127
4,19,10,2017,7,1042
4,19,10,2017,8,1283
4,19,10,2017,9,1104
4,19,10,2017,10,1011
4,19,10,2017,11,1209
4,19,10,2017,12,1037
4,19,42,2016,1,4877
4,19,42,2016,2,5868
4,19,42,2016,3,4805
4,19,42,2016,4,4956
4,19,42,2016,5,5613
4,19,42,2016,6,5348
4,19,42,2016,7,5169
4,19,42,2016,8,5809
4,19,42,2016,9,6862
4,19,42,2016,10,6876
4,19,42,2016,11,5967
4,19,42,2016,12,6100
4,19,42,2017,1,8060
4,19,42,2017,2,10766
4,19,42,2017,3,4545
4,19,42,2017,4,3047
4,19,42,2017,5,5348
4,19,42,2017,6,3997
4,19,42,2017,7,5542
4,19,42,2017,8,7067
4,19,42,2017,9,4862
4,19,42,2017,10,3218
4,19,42,2017,11,2845
4,19,42,2017,12,2834
4,19,43,2016,1,1133
4,19,43,2016,2,1333
4,19,43,2016,3,1220
4,19,43,2016,4,1034
4,19,43,2016,5,1056
4,19,43,2016,6,982
4,19,43,2016,7,1040
4,19,43,2016,8,1296
4,19,43,2016,9,1584
4,19,43,2016,10,1851
4,19,43,2016,11,2132
4,19,43,2016,12,1878
4,19,43,2017,1,2580
4,19,43,2017,2,3166
4,19,43,2017,3,1374
4,19,43,2017,4,854
4,19,43,2017,5,1323
4,19,43,2017,6,1201
4,19,43,2017,7,1714
4,19,43,2017,8,2318
4,19,43,2017,9,1531
4,19,43,2017,10,1077
4,19,43,2017,11,747
4,19,43,2017,12,781
4,19,29,2016,1,375
4,19,29,2016,2,530
4,19,29,2016,3,506
4,19,29,2016,4,493
4,19,29,2016,5,590
4,19,29,2016,6,469
4,19,29,2016,7,474
4,19,29,2016,8,490
4,19,29,2016,9,561
4,19,29,2016,10,589
4,19,29,2016,11,516
4,19,29,2016,12,493
4,19,29,2017,1,633
4,19,29,2017,2,777
4,19,29,2017,3,155
4,19,29,2017,4,144
4,19,29,2017,5,156
4,19,29,2017,6,192
4,19,29,2017,7,173
4,19,29,2017,8,158
4,19,29,2017,9,168
4,19,29,2017,10,182
4,19,29,2017,11,169
4,19,29,2017,12,256
4,19,41,2016,1,7699
4,19,41,2016,2,8767
4,19,41,2016,3,8351
4,19,41,2016,4,7791
4,19,41,2016,5,9007
4,19,41,2016,6,7261
4,19,41,2016,7,7296
4,19,41,2016,8,7784
4,19,41,2016,9,9013
4,19,41,2016,10,9070
4,19,41,2016,11,9043
4,19,41,2016,12,8713
4,19,41,2017,1,10538
4,19,41,2017,2,14110
4,19,41,2017,3,6319
4,19,41,2017,4,5319
4,19,41,2017,5,8238
4,19,41,2017,6,6410
4,19,41,2017,7,7545
4,19,41,2017,8,8803
4,19,41,2017,9,6354
4,19,41,2017,10,4775
4,19,41,2017,11,3991
4,19,41,2017,12,4064
4,19,1,2016,1,1131
4,19,1,2016,2,1626
4,19,1,2016,3,1385
4,19,1,2016,4,1089
4,19,1,2016,5,1068
4,19,1,2016,6,1031
4,19,1,2016,7,979
4,19,1,2016,8,4320
4,19,1,2016,9,9927
4,19,1,2016,10,9449
4,19,1,2016,11,4139
4,19,1,2016,12,1546
4,19,1,2017,1,1525
4,19,1,2017,2,1420
4,19,1,2017,3,844
4,19,1,2017,4,762
4,19,1,2017,5,709
4,19,1,2017,6,755
4,19,1,2017,7,717
4,19,1,2017,8,663
4,19,1,2017,9,668
4,19,1,2017,10,658
4,19,1,2017,11,553
4,19,1,2017,12,509
14,8,6,2016,1,7690
14,8,6,2016,2,5553
14,8,6,2016,3,8080
14,8,6,2016,4,5924
14,8,6,2016,5,7668
14,8,6,2016,6,6942
14,8,6,2016,7,6503
14,8,6,2016,8,7121
14,8,6,2016,9,8708
14,8,6,2016,10,10096
14,8,6,2016,11,8963
14,8,6,2016,12,9388
14,8,6,2017,1,6364
14,8,6,2017,2,9269
14,8,6,2017,3,9631
14,8,6,2017,4,5237
14,8,6,2017,5,5726
14,8,6,2017,6,6693
14,8,6,2017,7,5522
14,8,6,2017,8,5233
14,8,6,2017,9,5386
14,8,6,2017,10,4703
14,8,6,2017,11,4414
14,8,6,2017,12,4628
14,8,23,2016,1,2982
14,8,23,2016,2,2584
14,8,23,2016,3,3162
14,8,23,2016,4,2944
14,8,23,2016,5,3505
14,8,23,2016,6,3355
14,8,23,2016,7,3527
14,8,23,2016,8,4178
14,8,23,2016,9,5190
14,8,23,2016,10,5677
14,8,23,2016,11,5113
14,8,23,2016,12,5278
14,8,23,2017,1,3830
14,8,23,2017,2,5314
14,8,23,2017,3,5377
14,8,23,2017,4,4229
14,8,23,2017,5,4698
14,8,23,2017,6,4630
14,8,23,2017,7,4302
14,8,23,2017,8,4179
14,8,23,2017,9,4277
14,8,23,2017,10,5063
14,8,23,2017,11,4930
14,8,23,2017,12,5062
14,8,21,2016,1,9470
14,8,21,2016,2,8762
14,8,21,2016,3,11863
14,8,21,2016,4,9820
14,8,21,2016,5,8967
14,8,21,2016,6,8267
14,8,21,2016,7,9003
14,8,21,2016,8,9189
14,8,21,2016,9,11113
14,8,21,2016,10,11690
14,8,21,2016,11,9574
14,8,21,2016,12,8893
14,8,21,2017,1,6044
14,8,21,2017,2,8465
14,8,21,2017,3,8717
14,8,21,2017,4,7409
14,8,21,2017,5,9828
14,8,21,2017,6,9594
14,8,21,2017,7,8174
14,8,21,2017,8,8614
14,8,21,2017,9,8645
14,8,21,2017,10,9385
14,8,21,2017,11,8924
14,8,21,2017,12,9251
14,8,3,2016,1,957
14,8,3,2016,2,942
14,8,3,2016,3,1302
14,8,3,2016,4,1107
14,8,3,2016,5,1062
14,8,3,2016,6,914
14,8,3,2016,7,966
14,8,3,2016,8,1048
14,8,3,2016,9,1452
14,8,3,2016,10,1709
14,8,3,2016,11,1501
14,8,3,2016,12,1727
14,8,3,2017,1,1187
14,8,3,2017,2,1638
14,8,3,2017,3,1566
14,8,3,2017,4,1267
14,8,3,2017,5,1615
14,8,3,2017,6,1662
14,8,3,2017,7,1480
14,8,3,2017,8,1646
14,8,3,2017,9,1935
14,8,3,2017,10,1803
14,8,3,2017,11,1695
14,8,3,2017,12,1810
14,8,9,2016,1,2659
14,8,9,2016,2,2358
14,8,9,2016,3,3407
14,8,9,2016,4,4916
14,8,9,2016,5,4879
14,8,9,2016,6,4562
14,8,9,2016,7,3867
14,8,9,2016,8,4017
14,8,9,2016,9,12402
14,8,9,2016,10,14142
14,8,9,2016,11,17269
14,8,9,2016,12,15646
14,8,9,2017,1,13885
14,8,9,2017,2,12258
14,8,9,2017,3,15229
14,8,9,2017,4,16673
14,8,9,2017,5,18960
14,8,9,2017,6,21450
14,8,9,2017,7,14468
14,8,9,2017,8,9417
14,8,9,2017,9,3467
14,8,9,2017,10,4007
14,8,9,2017,11,15284
14,8,9,2017,12,36410
14,8,45,2016,1,2516
14,8,45,2016,2,2092
14,8,45,2016,3,2533
14,8,45,2016,4,1712
14,8,45,2016,5,1484
14,8,45,2016,6,1445
14,8,45,2016,7,1344
14,8,45,2016,8,1551
14,8,45,2016,9,1809
14,8,45,2016,10,1779
14,8,45,2016,11,1617
14,8,45,2016,12,1573
14,8,45,2017,1,1052
14,8,45,2017,2,1360
14,8,45,2017,3,1404
14,8,45,2017,4,1025
14,8,45,2017,5,1079
14,8,45,2017,6,1063
14,8,45,2017,7,875
14,8,45,2017,8,986
14,8,45,2017,9,991
14,8,45,2017,10,820
14,8,45,2017,11,740
14,8,45,2017,12,842
14,8,14,2016,1,4077
14,8,14,2016,2,4067
14,8,14,2016,3,4349
14,8,14,2016,4,3658
14,8,14,2016,5,3628
14,8,14,2016,6,3374
14,8,14,2016,7,3342
14,8,14,2016,8,3671
14,8,14,2016,9,4902
14,8,14,2016,10,5085
14,8,14,2016,11,4691
14,8,14,2016,12,5123
14,8,14,2017,1,3923
14,8,14,2017,2,5647
14,8,14,2017,3,5014
14,8,14,2017,4,4202
14,8,14,2017,5,4684
14,8,14,2017,6,4867
14,8,14,2017,7,4857
14,8,14,2017,8,5375
14,8,14,2017,9,5432
14,8,14,2017,10,5619
14,8,14,2017,11,5405
14,8,14,2017,12,5730
14,8,8,2016,1,1154
14,8,8,2016,2,1104
14,8,8,2016,3,1119
14,8,8,2016,4,984
14,8,8,2016,5,1036
14,8,8,2016,6,847
14,8,8,2016,7,761
14,8,8,2016,8,846
14,8,8,2016,9,917
14,8,8,2016,10,1066
14,8,8,2016,11,949
14,8,8,2016,12,1051
14,8,8,2017,1,847
14,8,8,2017,2,1175
14,8,8,2017,3,1219
14,8,8,2017,4,1075
14,8,8,2017,5,1158
14,8,8,2017,6,1176
14,8,8,2017,7,1111
14,8,8,2017,8,1211
14,8,8,2017,9,1477
14,8,8,2017,10,1316
14,8,8,2017,11,1258
14,8,8,2017,12,2026
14,8,57,2016,1,4839
14,8,57,2016,2,3853
14,8,57,2016,3,4421
14,8,57,2016,4,3384
14,8,57,2016,5,3295
14,8,57,2016,6,2832
14,8,57,2016,7,3151
14,8,57,2016,8,3454
14,8,57,2016,9,4428
14,8,57,2016,10,4609
14,8,57,2016,11,3828
14,8,57,2016,12,3167
14,8,57,2017,1,2044
14,8,57,2017,2,2698
14,8,57,2017,3,2406
14,8,57,2017,4,1424
14,8,57,2017,5,1552
14,8,57,2017,6,1655
14,8,57,2017,7,1235
14,8,57,2017,8,1428
14,8,57,2017,9,2114
14,8,57,2017,10,1633
14,8,57,2017,11,1971
14,8,57,2017,12,1828
14,8,31,2016,1,2729
14,8,31,2016,2,2206
14,8,31,2016,3,2513
14,8,31,2016,4,2129
14,8,31,2016,5,2224
14,8,31,2016,6,2114
14,8,31,2016,7,2135
14,8,31,2016,8,2046
14,8,31,2016,9,2555
14,8,31,2016,10,2659
14,8,31,2016,11,2533
14,8,31,2016,12,2318
14,8,31,2017,1,1643
14,8,31,2017,2,2105
14,8,31,2017,3,2554
14,8,31,2017,4,2084
14,8,31,2017,5,2404
14,8,31,2017,6,2441
14,8,31,2017,7,2029
14,8,31,2017,8,1988
14,8,31,2017,9,2018
14,8,31,2017,10,2318
14,8,31,2017,11,2409
14,8,31,2017,12,2173
14,8,32,2016,1,574
14,8,32,2016,2,441
14,8,32,2016,3,526
14,8,32,2016,4,407
14,8,32,2016,5,331
14,8,32,2016,6,302
14,8,32,2016,7,245
14,8,32,2016,8,246
14,8,32,2016,9,435
14,8,32,2016,10,318
14,8,32,2016,11,225
14,8,32,2016,12,226
14,8,32,2017,1,210
14,8,32,2017,2,349
14,8,32,2017,3,222
14,8,32,2017,4,169
14,8,32,2017,5,417
14,8,32,2017,6,644
14,8,32,2017,7,167
14,8,32,2017,8,132
14,8,32,2017,9,246
14,8,32,2017,10,259
14,8,32,2017,11,194
14,8,32,2017,12,409
14,8,2,2016,1,2786
14,8,2,2016,2,2232
14,8,2,2016,3,2812
14,8,2,2016,4,2290
14,8,2,2016,5,2336
14,8,2,2016,6,2223
14,8,2,2016,7,2117
14,8,2,2016,8,2286
14,8,2,2016,9,2514
14,8,2,2016,10,2676
14,8,2,2016,11,2359
14,8,2,2016,12,2568
14,8,2,2017,1,1809
14,8,2,2017,2,2436
14,8,2,2017,3,2151
14,8,2,2017,4,1796
14,8,2,2017,5,2159
14,8,2,2017,6,2412
14,8,2,2017,7,2148
14,8,2,2017,8,2252
14,8,2,2017,9,2302
14,8,2,2017,10,2408
14,8,2,2017,11,2201
14,8,2,2017,12,2109
14,8,49,2016,1,15301
14,8,49,2016,2,4145
14,8,49,2016,3,5035
14,8,49,2016,4,4634
14,8,49,2016,5,4840
14,8,49,2016,6,3378
14,8,49,2016,7,2892
14,8,49,2016,8,2615
14,8,49,2016,9,2991
14,8,49,2016,10,2907
14,8,49,2016,11,2824
14,8,49,2016,12,2917
14,8,49,2017,1,1976
14,8,49,2017,2,2790
14,8,49,2017,3,35526
14,8,49,2017,4,44891
14,8,49,2017,5,5964
14,8,49,2017,6,5920
14,8,49,2017,7,4721
14,8,49,2017,8,5349
14,8,49,2017,9,5818
14,8,49,2017,10,7246
14,8,49,2017,11,33990
14,8,49,2017,12,79921
14,8,58,2016,1,4955
14,8,58,2016,2,4168
14,8,58,2016,3,4783
14,8,58,2016,4,4006
14,8,58,2016,5,3769
14,8,58,2016,6,4098
14,8,58,2016,7,4042
14,8,58,2016,8,4268
14,8,58,2016,9,5601
14,8,58,2016,10,5373
14,8,58,2016,11,4955
14,8,58,2016,12,5119
14,8,58,2017,1,3874
14,8,58,2017,2,5233
14,8,58,2017,3,4560
14,8,58,2017,4,3162
14,8,58,2017,5,3171
14,8,58,2017,6,2861
14,8,58,2017,7,2751
14,8,58,2017,8,3285
14,8,58,2017,9,3463
14,8,58,2017,10,3414
14,8,58,2017,11,3579
14,8,58,2017,12,2657
14,8,54,2016,1,1566
14,8,54,2016,2,942
14,8,54,2016,3,1290
14,8,54,2016,4,1073
14,8,54,2016,5,1190
14,8,54,2016,6,1169
14,8,54,2016,7,1175
14,8,54,2016,8,1203
14,8,54,2016,9,1544
14,8,54,2016,10,1565
14,8,54,2016,11,2249
14,8,54,2016,12,2911
14,8,54,2017,1,1330
14,8,54,2017,2,1834
14,8,54,2017,3,2376
14,8,54,2017,4,2645
14,8,54,2017,5,2530
14,8,54,2017,6,2720
14,8,54,2017,7,2480
14,8,54,2017,8,1815
14,8,54,2017,9,670
14,8,54,2017,10,683
14,8,54,2017,11,5058
14,8,54,2017,12,5872
14,8,47,2016,1,2333
14,8,47,2016,2,2703
14,8,47,2016,3,2791
14,8,47,2016,4,2284
14,8,47,2016,5,1864
14,8,47,2016,6,1561
14,8,47,2016,7,1501
14,8,47,2016,8,1534
14,8,47,2016,9,1614
14,8,47,2016,10,1612
14,8,47,2016,11,1652
14,8,47,2016,12,1662
14,8,47,2017,1,1534
14,8,47,2017,2,1992
14,8,47,2017,3,1832
14,8,47,2017,4,1603
14,8,47,2017,5,2012
14,8,47,2017,6,1843
14,8,47,2017,7,1795
14,8,47,2017,8,1970
14,8,47,2017,9,1979
14,8,47,2017,10,2091
14,8,47,2017,11,2314
14,8,47,2017,12,2400
14,8,33,2016,1,3676
14,8,33,2016,2,2343
14,8,33,2016,3,2835
14,8,33,2016,4,2439
14,8,33,2016,5,2405
14,8,33,2016,6,2177
14,8,33,2016,7,2079
14,8,33,2016,8,2268
14,8,33,2016,9,2709
14,8,33,2016,10,2963
14,8,33,2016,11,2824
14,8,33,2016,12,3155
14,8,33,2017,1,2652
14,8,33,2017,2,3714
14,8,33,2017,3,3787
14,8,33,2017,4,2901
14,8,33,2017,5,3168
14,8,33,2017,6,3360
14,8,33,2017,7,3460
14,8,33,2017,8,3828
14,8,33,2017,9,3825
14,8,33,2017,10,3687
14,8,33,2017,11,3663
14,8,33,2017,12,3803
14,8,56,2016,1,7494
14,8,56,2016,2,7537
14,8,56,2016,3,7444
14,8,56,2016,4,5596
14,8,56,2016,5,4448
14,8,56,2016,6,4344
14,8,56,2016,7,5357
14,8,56,2016,8,5785
14,8,56,2016,9,7357
14,8,56,2016,10,7947
14,8,56,2016,11,7574
14,8,56,2016,12,7684
14,8,56,2017,1,5373
14,8,56,2017,2,7266
14,8,56,2017,3,6758
14,8,56,2017,4,4423
14,8,56,2017,5,4451
14,8,56,2017,6,4500
14,8,56,2017,7,3906
14,8,56,2017,8,4012
14,8,56,2017,9,3891
14,8,56,2017,10,3693
14,8,56,2017,11,3826
14,8,56,2017,12,3920
14,8,15,2016,1,3011
14,8,15,2016,2,2968
14,8,15,2016,3,2927
14,8,15,2016,4,2424
14,8,15,2016,5,2588
14,8,15,2016,6,2435
14,8,15,2016,7,2499
14,8,15,2016,8,2626
14,8,15,2016,9,2909
14,8,15,2016,10,3150
14,8,15,2016,11,2708
14,8,15,2016,12,2729
14,8,15,2017,1,1975
14,8,15,2017,2,2568
14,8,15,2017,3,2016
14,8,15,2017,4,1785
14,8,15,2017,5,2108
14,8,15,2017,6,1843
14,8,15,2017,7,1848
14,8,15,2017,8,2094
14,8,15,2017,9,2011
14,8,15,2017,10,1968
14,8,15,2017,11,1669
14,8,15,2017,12,1953
14,8,13,2016,1,3167
14,8,13,2016,2,3733
14,8,13,2016,3,3514
14,8,13,2016,4,2677
14,8,13,2016,5,2667
14,8,13,2016,6,2382
14,8,13,2016,7,2610
14,8,13,2016,8,2774
14,8,13,2016,9,3718
14,8,13,2016,10,3711
14,8,13,2016,11,3341
14,8,13,2016,12,3288
14,8,13,2017,1,2846
14,8,13,2017,2,3603
14,8,13,2017,3,2552
14,8,13,2017,4,1810
14,8,13,2017,5,1966
14,8,13,2017,6,1851
14,8,13,2017,7,1564
14,8,13,2017,8,1627
14,8,13,2017,9,1654
14,8,13,2017,10,2146
14,8,13,2017,11,1735
14,8,13,2017,12,1983
14,8,18,2016,1,3371
14,8,18,2016,2,3453
14,8,18,2016,3,4097
14,8,18,2016,4,2778
14,8,18,2016,5,2738
14,8,18,2016,6,3105
14,8,18,2016,7,2767
14,8,18,2016,8,3019
14,8,18,2016,9,3628
14,8,18,2016,10,4233
14,8,18,2016,11,3548
14,8,18,2016,12,3863
14,8,18,2017,1,3104
14,8,18,2017,2,4076
14,8,18,2017,3,3171
14,8,18,2017,4,2494
14,8,18,2017,5,2481
14,8,18,2017,6,2609
14,8,18,2017,7,2363
14,8,18,2017,8,2797
14,8,18,2017,9,2359
14,8,18,2017,10,2353
14,8,18,2017,11,2083
14,8,18,2017,12,2202
14,8,50,2016,1,8491
14,8,50,2016,2,9672
14,8,50,2016,3,8905
14,8,50,2016,4,7933
14,8,50,2016,5,8317
14,8,50,2016,6,7551
14,8,50,2016,7,7642
14,8,50,2016,8,8221
14,8,50,2016,9,9066
14,8,50,2016,10,9788
14,8,50,2016,11,8568
14,8,50,2016,12,9212
14,8,50,2017,1,8880
14,8,50,2017,2,10894
14,8,50,2017,3,9454
14,8,50,2017,4,8652
14,8,50,2017,5,9284
14,8,50,2017,6,9513
14,8,50,2017,7,9273
14,8,50,2017,8,10151
14,8,50,2017,9,9509
14,8,50,2017,10,9431
14,8,50,2017,11,8287
14,8,50,2017,12,9144
14,8,53,2016,1,14568
14,8,53,2016,2,16100
14,8,53,2016,3,16162
14,8,53,2016,4,13828
14,8,53,2016,5,13600
14,8,53,2016,6,12226
14,8,53,2016,7,12877
14,8,53,2016,8,13834
14,8,53,2016,9,16504
14,8,53,2016,10,15884
14,8,53,2016,11,14050
14,8,53,2016,12,14903
14,8,53,2017,1,12708
14,8,53,2017,2,16532
14,8,53,2017,3,14528
14,8,53,2017,4,12324
14,8,53,2017,5,12865
14,8,53,2017,6,13202
14,8,53,2017,7,13322
14,8,53,2017,8,13794
14,8,53,2017,9,12517
14,8,53,2017,10,11941
14,8,53,2017,11,10990
14,8,53,2017,12,11717
14,8,25,2016,1,4992
14,8,25,2016,2,4071
14,8,25,2016,3,4423
14,8,25,2016,4,3889
14,8,25,2016,5,3400
14,8,25,2016,6,2893
14,8,25,2016,7,3155
14,8,25,2016,8,3540
14,8,25,2016,9,4457
14,8,25,2016,10,4496
14,8,25,2016,11,3925
14,8,25,2016,12,3930
14,8,25,2017,1,3025
14,8,25,2017,2,3674
14,8,25,2017,3,3384
14,8,25,2017,4,3549
14,8,25,2017,5,3601
14,8,25,2017,6,3487
14,8,25,2017,7,4152
14,8,25,2017,8,4186
14,8,25,2017,9,3796
14,8,25,2017,10,3631
14,8,25,2017,11,3022
14,8,25,2017,12,2921
14,8,24,2016,1,8012
14,8,24,2016,2,7923
14,8,24,2016,3,7755
14,8,24,2016,4,8113
14,8,24,2016,5,8779
14,8,24,2016,6,7301
14,8,24,2016,7,6897
14,8,24,2016,8,7157
14,8,24,2016,9,7788
14,8,24,2016,10,8090
14,8,24,2016,11,8083
14,8,24,2016,12,8256
14,8,24,2017,1,7186
14,8,24,2017,2,9195
14,8,24,2017,3,6844
14,8,24,2017,4,5511
14,8,24,2017,5,5811
14,8,24,2017,6,5791
14,8,24,2017,7,5399
14,8,24,2017,8,5444
14,8,24,2017,9,5163
14,8,24,2017,10,5290
14,8,24,2017,11,5010
14,8,24,2017,12,6020
14,8,10,2016,1,1695
14,8,10,2016,2,1810
14,8,10,2016,3,1891
14,8,10,2016,4,1639
14,8,10,2016,5,1549
14,8,10,2016,6,1476
14,8,10,2016,7,1478
14,8,10,2016,8,1495
14,8,10,2016,9,1725
14,8,10,2016,10,1989
14,8,10,2016,11,1725
14,8,10,2016,12,1839
14,8,10,2017,1,1656
14,8,10,2017,2,2382
14,8,10,2017,3,1533
14,8,10,2017,4,1303
14,8,10,2017,5,1484
14,8,10,2017,6,1571
14,8,10,2017,7,1592
14,8,10,2017,8,1813
14,8,10,2017,9,1631
14,8,10,2017,10,1527
14,8,10,2017,11,1804
14,8,10,2017,12,1715
14,8,42,2016,1,5842
14,8,42,2016,2,6509
14,8,42,2016,3,6286
14,8,42,2016,4,5796
14,8,42,2016,5,6171
14,8,42,2016,6,6113
14,8,42,2016,7,6138
14,8,42,2016,8,6754
14,8,42,2016,9,7498
14,8,42,2016,10,7725
14,8,42,2016,11,6773
14,8,42,2016,12,7040
14,8,42,2017,1,6342
14,8,42,2017,2,8493
14,8,42,2017,3,7238
14,8,42,2017,4,6487
14,8,42,2017,5,7061
14,8,42,2017,6,6915
14,8,42,2017,7,6558
14,8,42,2017,8,8157
14,8,42,2017,9,7731
14,8,42,2017,10,6823
14,8,42,2017,11,6079
14,8,42,2017,12,6638
14,8,43,2016,1,1209
14,8,43,2016,2,1129
14,8,43,2016,3,1364
14,8,43,2016,4,1090
14,8,43,2016,5,1022
14,8,43,2016,6,901
14,8,43,2016,7,987
14,8,43,2016,8,1176
14,8,43,2016,9,1417
14,8,43,2016,10,1863
14,8,43,2016,11,1781
14,8,43,2016,12,1635
14,8,43,2017,1,1597
14,8,43,2017,2,1917
14,8,43,2017,3,2026
14,8,43,2017,4,1716
14,8,43,2017,5,1783
14,8,43,2017,6,1882
14,8,43,2017,7,1638
14,8,43,2017,8,1854
14,8,43,2017,9,2078
14,8,43,2017,10,2122
14,8,43,2017,11,1856
14,8,43,2017,12,1834
14,8,29,2016,1,565
14,8,29,2016,2,628
14,8,29,2016,3,764
14,8,29,2016,4,641
14,8,29,2016,5,694
14,8,29,2016,6,568
14,8,29,2016,7,525
14,8,29,2016,8,586
14,8,29,2016,9,605
14,8,29,2016,10,641
14,8,29,2016,11,602
14,8,29,2016,12,582
14,8,29,2017,1,545
14,8,29,2017,2,668
14,8,29,2017,3,651
14,8,29,2017,4,601
14,8,29,2017,5,639
14,8,29,2017,6,622
14,8,29,2017,7,652
14,8,29,2017,8,663
14,8,29,2017,9,709
14,8,29,2017,10,686
14,8,29,2017,11,610
14,8,29,2017,12,776
14,8,41,2016,1,8762
14,8,41,2016,2,9375
14,8,41,2016,3,10163
14,8,41,2016,4,8844
14,8,41,2016,5,9300
14,8,41,2016,6,7749
14,8,41,2016,7,8399
14,8,41,2016,8,9022
14,8,41,2016,9,9684
14,8,41,2016,10,10184
14,8,41,2016,11,10094
14,8,41,2016,12,9904
14,8,41,2017,1,8411
14,8,41,2017,2,11513
14,8,41,2017,3,10576
14,8,41,2017,4,10697
14,8,41,2017,5,12174
14,8,41,2017,6,11398
14,8,41,2017,7,10388
14,8,41,2017,8,10964
14,8,41,2017,9,10089
14,8,41,2017,10,9870
14,8,41,2017,11,8313
14,8,41,2017,12,9286
14,8,1,2016,1,1213
14,8,1,2016,2,1513
14,8,1,2016,3,1487
14,8,1,2016,4,1027
14,8,1,2016,5,829
14,8,1,2016,6,794
14,8,1,2016,7,879
14,8,1,2016,8,5820
14,8,1,2016,9,6095
14,8,1,2016,10,6413
14,8,1,2016,11,5902
14,8,1,2016,12,6968
14,8,1,2017,1,4945
14,8,1,2017,2,845
14,8,1,2017,3,1345
14,8,1,2017,4,1339
14,8,1,2017,5,1156
14,8,1,2017,6,904
14,8,1,2017,7,842
14,8,1,2017,8,764
14,8,1,2017,9,720
14,8,1,2017,10,819
14,8,1,2017,11,754
14,8,1,2017,12,767
1,20,6,2016,1,6548
1,20,6,2016,2,5892
1,20,6,2016,3,5542
1,20,6,2016,4,4420
1,20,6,2016,5,5620
1,20,6,2016,6,5798
1,20,6,2016,7,5524
1,20,6,2016,8,5779
1,20,6,2016,9,7238
1,20,6,2016,10,7811
1,20,6,2016,11,7306
1,20,6,2016,12,7808
1,20,6,2017,1,6766
1,20,6,2017,2,8285
1,20,6,2017,3,7180
1,20,6,2017,4,4476
1,20,6,2017,5,5014
1,20,6,2017,6,5717
1,20,6,2017,7,5166
1,20,6,2017,8,4712
1,20,6,2017,9,5208
1,20,6,2017,10,4676
1,20,6,2017,11,3994
1,20,6,2017,12,4252
1,20,23,2016,1,1031
1,20,23,2016,2,942
1,20,23,2016,3,932
1,20,23,2016,4,960
1,20,23,2016,5,1232
1,20,23,2016,6,1244
1,20,23,2016,7,1400
1,20,23,2016,8,1608
1,20,23,2016,9,2016
1,20,23,2016,10,2250
1,20,23,2016,11,1961
1,20,23,2016,12,1911
1,20,23,2017,1,1793
1,20,23,2017,2,2178
1,20,23,2017,3,2008
1,20,23,2017,4,1694
1,20,23,2017,5,1942
1,20,23,2017,6,1953
1,20,23,2017,7,1955
1,20,23,2017,8,1824
1,20,23,2017,9,2022
1,20,23,2017,10,2472
1,20,23,2017,11,2291
1,20,23,2017,12,2353
1,20,21,2016,1,3584
1,20,21,2016,2,3539
1,20,21,2016,3,3591
1,20,21,2016,4,3249
1,20,21,2016,5,3073
1,20,21,2016,6,3125
1,20,21,2016,7,3645
1,20,21,2016,8,3751
1,20,21,2016,9,4441
1,20,21,2016,10,4615
1,20,21,2016,11,3766
1,20,21,2016,12,3464
1,20,21,2017,1,3109
1,20,21,2017,2,3693
1,20,21,2017,3,3294
1,20,21,2017,4,2996
1,20,21,2017,5,4376
1,20,21,2017,6,4174
1,20,21,2017,7,4373
1,20,21,2017,8,4725
1,20,21,2017,9,4478
1,20,21,2017,10,4613
1,20,21,2017,11,4079
1,20,21,2017,12,4276
1,20,3,2016,1,244
1,20,3,2016,2,246
1,20,3,2016,3,267
1,20,3,2016,4,235
1,20,3,2016,5,255
1,20,3,2016,6,263
1,20,3,2016,7,263
1,20,3,2016,8,271
1,20,3,2016,9,326
1,20,3,2016,10,362
1,20,3,2016,11,327
1,20,3,2016,12,393
1,20,3,2017,1,344
1,20,3,2017,2,436
1,20,3,2017,3,346
1,20,3,2017,4,323
1,20,3,2017,5,384
1,20,3,2017,6,388
1,20,3,2017,7,391
1,20,3,2017,8,395
1,20,3,2017,9,506
1,20,3,2017,10,453
1,20,3,2017,11,444
1,20,3,2017,12,455
1,20,9,2016,1,755
1,20,9,2016,2,800
1,20,9,2016,3,839
1,20,9,2016,4,991
1,20,9,2016,5,1164
