province,adcode,model,bodyType,salesVolume1,popularity1,salesVolume2,popularity2,salesVolume3,popularity3,salesVolume4,popularity4,salesVolume5,popularity5,salesVolume6,popularity6,salesVolume7,popularity7,salesVolume8,popularity8,salesVolume9,popularity9,salesVolume10,popularity10,salesVolume11,popularity11,salesVolume12,popularity12,pred
19,18,53,3,157,2783,161,2595,172,2640,225,2538,158,2642,135,2807,51,3161,35,2856,76,2495,157,2711,115,2784,82,3414,120
4,19,53,3,598,12356,495,11232,600,12028,609,10985,554,11410,488,12290,356,15488,206,14608,340,12778,526,13829,495,16377,291,20822,361
1,20,53,3,215,3520,224,3123,243,3205,237,2975,221,3238,153,3306,83,4159,75,4024,142,3639,154,3632,140,3275,101,4081,145
20,21,53,3,253,5700,275,5821,312,6212,315,5415,249,5972,241,5505,115,6172,96,5695,127,5133,205,6292,223,5519,136,6350,166
3,0,54,1,229,1026,233,932,214,1185,173,1133,229,1250,238,1358,282,1566,198,1618,305,2185,504,2260,106,1358,118,1577,157
12,1,54,1,811,1178,606,1077,636,1224,506,1213,529,1351,574,1561,561,1579,554,1615,769,2103,983,2436,537,1741,616,1867,685
7,2,54,1,270,479,155,438,157,487,114,499,131,580,103,527,137,625,118,640,161,829,233,890,166,566,115,571,127
2,3,54,1,83,177,96,171,80,179,81,196,79,200,74,243,107,286,93,315,105,427,108,402,54,231,78,271,117
18,4,54,1,331,385,272,379,228,461,230,418,212,454,192,464,216,508,260,534,281,726,370,1039,158,580,187,706,236
21,5,54,1,134,226,124,189,103,220,81,240,47,267,88,318,70,348,59,328,76,594,90,533,35,311,48,328,67
0,6,54,1,81,466,54,335,48,329,33,377,25,399,37,343,28,410,27,393,30,437,34,470,19,317,29,374,28
10,7,54,1,992,1316,724,1166,727,1229,654,1174,653,1217,752,1312,766,1504,763,1587,871,2840,1150,3779,610,1900,843,2438,857
14,8,54,1,934,1290,557,1073,549,1190,457,1169,405,1175,385,1203,451,1544,456,1565,466,2249,653,2911,312,1330,498,1834,511
5,9,54,1,323,450,285,414,216,415,207,442,172,441,194,435,197,514,214,546,225,726,272,2983,216,1724,223,2973,191
17,10,54,1,270,432,206,386,172,378,148,387,152,449,164,507,156,544,179,528,175,1334,195,1659,85,542,140,860,157
11,11,54,1,183,336,155,321,161,347,110,341,121,309,107,315,134,426,92,390,117,569,148,800,132,428,89,485,105
6,12,54,1,721,1329,695,1293,659,1445,545,1338,644,1507,631,1636,622,1697,551,1703,636,2032,1105,2838,629,1952,541,2216,513
13,13,54,1,1260,2374,1027,2157,934,2446,847,2426,759,2422,825,2595,703,2736,746,3021,952,3559,1314,4520,922,3455,778,3569,753
15,14,54,1,859,888,536,834,538,876,476,890,513,882,518,968,582,1035,592,1150,590,2509,903,2888,514,1250,438,1499,482
16,15,54,1,656,682,598,649,440,718,429,680,353,686,375,742,366,856,327,837,426,1121,575,1392,405,812,314,1110,375
8,16,54,1,1291,2606,948,2343,890,2594,830,2732,568,2791,627,2865,644,3257,624,3125,713,3399,866,3756,346,2318,505,3102,757
9,17,54,1,173,304,97,267,104,308,62,300,69,326,50,338,93,381,63,331,75,484,97,479,92,331,50,332,85
19,18,54,1,1037,922,781,866,700,954,668,1021,554,965,592,1028,643,1084,645,1071,706,1270,955,1319,636,912,643,1138,771
4,19,54,1,1205,1498,892,1476,875,1603,682,1639,620,1730,742,1839,717,2309,655,2337,773,2950,955,3015,603,2336,645,2855,678
1,20,54,1,1751,1284,1315,1253,1335,1382,1170,1505,1342,1613,1395,1679,1639,2013,1736,2012,1547,2213,1939,2079,1680,1575,1190,1699,1187
20,21,54,1,321,719,306,709,283,835,187,871,180,851,190,808,227,1026,209,1000,280,1138,324,1451,195,977,155,1088,198
3,0,55,2,530,2937,530,2777,580,3268,328,3221,387,3258,431,3242,542,3459,458,3595,551,4079,739,4353,435,3750,233,4373,445
12,1,55,2,72,2231,82,2017,94,2473,85,2290,75,2266,106,2386,81,2409,95,2508,123,2571,131,2932,106,2806,79,2980,112
7,2,55,2,35,823,31,676,34,929,37,850,39,901,38,839,29,852,27,859,53,959,51,1034,47,1039,21,1301,35
2,3,55,2,65,852,39,745,59,950,30,863,34,938,48,925,53,1013,57,1048,54,1122,64,1281,35,1076,18,1093,51
18,4,55,2,96,1107,78,957,114,1187,94,1149,86,1184,129,1125,93,1147,93,1187,126,1212,129,1340,69,1172,51,1334,75
21,5,55,2,72,889,66,778,58,950,77,957,51,934,83,1003,64,962,44,1008,71,1138,77,1276,53,1177,34,1197,68
0,6,55,2,200,1913,200,1498,179,1737,143,1593,213,1729,231,1666,263,1718,186,2001,304,1944,291,2085,260,1861,125,2095,252
10,7,55,2,177,2912,166,2539,199,2993,160,2631,179,2742,202,2685,235,2906,218,3506,248,3367,301,3570,251,3479,138,3950,200
14,8,55,2,101,2122,105,1896,120,2232,103,1969,117,1979,123,2043,127,2321,129,2701,149,2803,230,3023,149,2641,78,3143,139
5,9,55,2,65,1261,66,1114,77,1346,68,1230,83,1225,102,1236,108,1510,119,1942,125,1538,125,1688,156,1681,59,1822,89
17,10,55,2,75,1144,68,1019,110,1139,85,1033,91,1053,79,1170,63,1299,93,2210,111,1475,124,1538,108,1352,57,1470,77
11,11,55,2,60,848,46,803,67,898,46,786,43,791,63,814,74,981,57,1216,75,1069,92,1056,84,1087,32,1203,51
6,12,55,2,152,3388,215,3233,226,3789,189,3448,211,3537,236,3717,259,3915,209,3824,228,4189,356,4669,218,4296,112,4483,223
13,13,55,2,115,2573,177,2382,146,2877,115,2721,120,2742,133,2734,136,2874,137,3094,144,3304,187,3538,131,3421,57,3383,111
15,14,55,2,95,1412,105,1293,133,1561,83,1435,100,1475,88,1449,128,1570,132,1872,148,1728,184,1876,148,1968,61,2128,111
16,15,55,2,111,1303,119,1249,132,1531,99,1431,113,1352,129,1322,125,1497,121,1539,157,1739,211,2058,135,2026,74,2147,132
8,16,55,2,279,4178,264,3654,290,4301,315,4272,201,4098,283,4094,319,4606,341,4966,442,5270,572,5361,437,4954,152,6104,310
9,17,55,2,33,626,39,566,40,701,44,657,25,606,47,622,48,695,35,700,38,674,46,761,44,763,34,865,25
19,18,55,2,107,1002,106,942,102,1088,141,1162,124,1098,91,1117,113,1142,105,1122,132,1148,160,1158,125,1151,77,1347,112
4,19,55,2,157,3237,199,3084,189,3686,198,3503,208,3475,192,3692,406,4519,218,4624,246,4432,296,4482,270,5304,133,6507,178
1,20,55,2,35,935,27,781,47,1006,40,978,86,1012,70,998,45,1064,62,1152,97,1449,95,1351,78,1289,48,1496,59
20,21,55,2,104,1554,117,1560,132,1776,93,1597,101,1713,114,1592,118,1722,176,1797,150,1686,182,2053,148,1861,77,2088,137
3,0,56,3,327,3493,244,2973,264,2789,181,3042,202,4140,267,4176,304,4729,268,5394,372,5380,383,5562,131,4306,61,5407,110
12,1,56,3,327,3995,290,3584,285,2988,257,3085,243,3856,316,4157,360,4858,308,5014,272,4849,475,5492,287,4563,194,5226,265
7,2,56,3,102,1439,63,1246,71,1055,48,1075,59,1395,51,1420,78,1646,61,1675,91,1708,136,1854,74,1511,57,1816,53
2,3,56,3,44,1082,26,896,58,753,32,785,43,977,34,1060,40,1378,41,1518,43,1524,48,1632,41,1224,28,1425,59
18,4,56,3,156,1808,120,1987,126,1439,118,1542,94,1777,128,1808,154,1845,125,1924,64,1893,125,2028,66,1560,52,1858,82
21,5,56,3,121,1517,105,1262,118,1110,92,1167,95,1457,86,1562,84,1775,67,1885,65,2078,115,1982,61,1649,52,1802,76
0,6,56,3,375,3638,266,2590,306,2124,267,2044,258,2541,427,2698,420,3106,355,3260,228,2909,579,3194,371,2271,131,3074,288
10,7,56,3,1427,8795,1017,6892,1202,5716,877,5462,845,6992,1153,7215,1190,8163,1239,9361,807,8717,1846,8640,1142,7714,747,9600,1023
14,8,56,3,993,7444,723,5596,767,4448,644,4344,614,5357,743,5785,824,7357,856,7947,695,7574,1454,7684,752,5373,503,7266,780
5,9,56,3,403,3460,387,2769,411,2426,362,2519,305,3136,443,3106,521,3807,495,4176,362,3718,758,3964,508,3881,322,4513,432
17,10,56,3,514,3125,351,2435,414,1973,293,2037,354,2674,411,2935,469,3328,472,3888,415,3718,699,3614,508,2923,260,3954,395
11,11,56,3,249,1919,182,1653,202,1350,165,1379,177,1634,232,1789,306,2288,226,2540,131,2378,436,2285,290,2479,111,2948,237
6,12,56,3,457,5111,424,4456,368,3975,316,3813,303,5055,357,5397,410,6072,423,6219,383,5773,729,6483,410,5580,227,6441,320
13,13,56,3,491,5692,439,4814,424,4222,404,4330,405,5473,509,5776,554,6773,543,7332,420,6870,747,7637,459,7200,249,7545,457
15,14,56,3,257,2857,224,2215,213,1905,257,1945,205,2514,250,2575,304,2977,278,3456,190,3313,481,3241,312,3546,158,3940,246
16,15,56,3,320,2712,299,2142,303,1788,226,1776,226,2176,283,2272,329,2872,289,3076,235,2886,425,3090,324,3101,139,3535,263
8,16,56,3,1121,11161,875,8146,992,6854,904,7075,879,8885,1153,9469,1298,11678,1305,13093,1034,11546,2232,11660,1023,9877,444,13973,1072
9,17,56,3,249,1752,172,1368,201,1172,169,1167,192,1474,217,1562,237,1950,215,2121,191,1859,328,1958,208,1926,107,2319,160
19,18,56,3,399,1730,316,1352,243,1178,316,1287,279,1572,300,1638,389,1833,322,1924,256,1732,548,1877,310,1817,185,2179,288
4,19,56,3,488,6484,398,5124,410,4523,336,4670,352,5757,370,6221,632,7964,431,8772,484,7955,820,8465,550,9344,286,11793,428
1,20,56,3,225,1997,152,1718,177,1466,118,1613,180,1857,214,1998,200,2545,244,2880,165,2667,338,2728,215,2380,134,2906,179
20,21,56,3,154,2589,172,2476,180,2145,121,2144,162,2754,175,2660,188,3083,226,3233,181,3048,259,3439,170,2824,96,3227,124
3,0,57,2,434,4005,345,3213,391,3543,298,3386,365,3874,388,4325,458,4660,302,4748,357,4699,675,4200,173,3104,56,3831,121
12,1,57,2,744,5670,724,4759,862,4730,614,4241,693,4674,937,5474,936,6156,974,6308,964,5872,2069,6196,891,5002,397,5551,516
7,2,57,2,339,2447,383,2078,469,2102,311,1884,358,2048,454,2357,470,2745,495,2809,510,2704,974,2569,417,1974,214,2629,254
2,3,57,2,274,1543,265,1199,289,1131,218,1030,256,1214,255,1409,374,1832,366,2056,390,2191,683,1977,304,1301,135,1449,211
18,4,57,2,237,1543,238,1305,223,1274,208,1222,212,1405,251,1454,209,1466,211,1474,226,1453,330,1278,135,952,104,1202,181
21,5,57,2,176,1277,124,1044,152,976,127,921,131,1097,146,1331,126,1488,126,1606,150,1812,236,1297,76,1053,111,1195,111
0,6,57,2,199,2096,164,1263,165,1192,139,1077,164,1186,176,1253,188,1458,167,1544,211,1208,361,1133,138,857,71,1087,95
10,7,57,2,745,5154,631,4013,724,3780,557,3314,652,3829,768,4292,765,4428,828,4904,786,4544,1332,3709,698,3320,402,3862,409
14,8,57,2,572,4421,541,3384,581,3295,492,2832,491,3151,561,3454,604,4428,663,4609,556,3828,982,3167,370,2044,195,2698,281
5,9,57,2,408,2009,413,1577,407,1733,292,1496,363,1668,463,1811,479,2004,476,2397,493,1952,865,1675,574,1523,194,1603,213
17,10,57,2,218,1658,190,1268,170,1131,135,1082,152,1282,178,1643,217,1907,240,2017,253,1741,385,1316,180,920,95,1218,138
11,11,57,2,235,1328,288,1161,311,1098,262,968,276,1086,281,1259,350,1555,363,1567,356,1418,774,1152,420,1053,110,1218,193
6,12,57,2,778,5728,983,4903,935,4796,718,4308,720,4685,875,5377,922,5767,870,5664,894,5253,1538,4830,723,4114,282,4672,412
13,13,57,2,715,6144,892,5105,850,5182,682,4691,796,5072,900,5812,924,6440,913,6952,934,6391,1916,6196,1026,5682,330,5551,387
15,14,57,2,265,2031,278,1604,276,1672,303,1532,276,1651,301,2058,385,2049,300,2343,389,2324,721,1712,401,1657,105,1811,159
16,15,57,2,514,2433,623,1955,562,1998,511,1827,551,1920,548,2097,722,2476,567,2452,687,2289,1290,2147,631,1885,205,2104,298
8,16,57,2,692,7178,629,5329,703,5425,576,4929,557,5475,610,6494,730,7480,702,7759,768,6307,1105,5573,569,4641,259,6437,493
9,17,57,2,209,1177,154,921,242,932,164,911,182,946,175,1129,217,1279,208,1288,212,1095,406,900,260,882,101,1040,165
19,18,57,2,800,2706,797,2392,796,2599,935,2589,790,2771,970,3065,909,2977,844,2855,751,2619,1420,2455,661,2222,420,2575,464
4,19,57,2,1383,6410,1313,5185,1243,5519,1067,5178,1135,5598,1222,6474,1530,7383,1137,7689,1318,7023,2057,6297,1186,6348,681,7710,782
1,20,57,2,412,2038,328,1646,421,1644,327,1594,407,1763,402,1980,486,2461,521,2560,434,2219,743,1870,406,1625,299,1927,256
20,21,57,2,501,3266,575,3032,671,3079,425,2744,496,2967,540,3182,574,3485,623,3763,639,3287,1234,3387,604,2666,184,2883,336
3,0,58,2,302,2352,248,2225,267,2280,240,2798,223,3137,271,3226,313,3510,223,3510,301,3549,382,3770,210,3240,141,4200,181
12,1,58,2,454,3230,470,2864,518,3060,437,3500,434,3326,560,3594,591,4105,602,3953,602,3897,830,4354,407,3886,320,4380,433
7,2,58,2,255,1530,277,1374,268,1469,247,1604,194,1504,300,1600,278,1877,277,1740,302,1808,443,2003,175,1662,132,2034,238
2,3,58,2,126,1148,103,1006,173,972,112,1124,115,1116,149,1155,181,1510,185,1526,190,1593,234,1488,146,1279,90,1378,139
18,4,58,2,457,2284,514,2293,445,2320,435,2599,473,2632,472,2629,553,2762,433,2518,460,2491,600,2532,253,2212,193,2575,341
21,5,58,2,319,1890,331,1693,309,1672,255,2025,234,1974,372,2121,256,2228,198,2030,199,2116,322,2059,111,1829,123,2034,264
0,6,58,2,279,2048,297,1422,244,1337,231,1428,222,1445,233,1448,237,1633,260,1633,331,1339,369,1460,161,1243,142,1624,190
10,7,58,2,920,4738,905,3986,886,3678,740,4133,767,4371,910,4369,875,4914,888,5006,974,4486,1139,4660,690,4424,508,5594,722
14,8,58,2,939,4783,1038,4006,954,3769,959,4098,917,4042,968,4268,1148,5601,998,5373,1169,4955,1424,5119,732,3874,558,5233,806
5,9,58,2,336,1969,313,1674,328,1540,323,1931,371,1868,429,1829,508,2060,453,2182,504,1955,690,2072,387,2176,163,2378,254
17,10,58,2,559,2352,556,1993,633,1824,509,2037,603,2280,671,2565,676,2823,754,3007,796,2785,1043,2699,605,2355,368,3133,580
11,11,58,2,252,1215,298,1190,296,1074,306,1252,326,1234,283,1346,440,1724,408,1602,499,1567,625,1599,381,1662,184,1968,276
6,12,58,2,546,4085,625,3735,677,3931,569,4250,603,4360,642,4560,825,5234,774,4701,709,4433,964,4855,444,4484,303,5167,464
13,13,58,2,448,3421,487,2999,451,3080,445,3512,414,3608,574,3747,666,4410,620,4258,614,4232,920,4563,507,4687,247,4954,499
15,14,58,2,744,2554,646,2380,667,2310,730,2693,629,2691,764,2985,987,3433,818,3419,1066,3160,1347,3241,698,3479,270,3871,511
16,15,58,2,522,1947,540,1722,567,1793,522,1920,526,1868,503,1968,752,2502,630,2350,700,2330,988,2559,570,2558,203,2936,418
8,16,58,2,3265,11255,2736,9677,3407,10133,3034,11708,2769,11752,3466,12702,3967,15262,4449,15264,4901,13393,5547,13912,3229,11957,1517,16406,2906
9,17,58,2,394,1316,300,1170,323,1185,305,1358,295,1433,375,1498,362,1816,434,1801,458,1567,665,1641,381,1721,181,2067,321
19,18,58,2,155,776,208,706,157,749,246,889,168,846,172,927,243,1007,227,931,222,870,229,904,139,896,105,1082,116
4,19,58,2,417,3590,389,3261,401,3374,386,3945,408,3925,384,4229,645,5326,492,5250,617,4808,839,5133,509,5799,240,7169,360
1,20,58,2,312,1485,304,1325,293,1418,280,1592,397,1574,351,1600,388,2136,519,2091,521,1901,651,1989,386,1913,202,2149,309
20,21,58,2,111,1485,120,1490,179,1641,148,1768,148,1798,164,1689,191,2029,253,1908,229,1767,293,2072,140,1793,96,2083,140
3,0,59,2,478,7492,446,6330,455,5649,384,5354,534,6555,743,9160,672,10980,532,12197,779,11314,1421,11463,437,8986,212,11898,313
12,1,59,2,562,7644,650,6595,653,5709,522,4957,624,6151,985,8441,1009,10582,905,11307,1021,9643,1551,10885,970,9972,478,11641,608
7,2,59,2,325,3525,308,3057,304,2624,235,2239,316,2797,582,3751,505,4714,511,5196,601,4665,970,4982,406,4428,198,5750,368
2,3,59,2,315,2978,336,2400,322,2033,265,1806,347,2294,507,3095,500,4379,528,4980,675,4885,925,5199,601,3888,288,4324,415
18,4,59,2,230,2674,240,2299,206,1883,200,1787,191,2065,375,2954,331,3562,306,3608,361,3287,459,3520,235,3088,125,3693,226
21,5,59,2,173,2188,167,1819,152,1482,156,1400,136,1868,271,2829,219,3436,256,3921,312,4059,397,3700,173,3181,117,3366,199
0,6,59,2,239,4741,247,3297,291,2614,237,2257,275,2556,484,3392,500,4484,412,5052,620,3802,805,3935,357,3125,95,4184,198
10,7,59,2,887,10775,1007,8579,951,6750,861,5750,1014,7058,1794,9707,1646,11923,1598,13881,1955,11590,2752,11336,1481,10661,650,12973,861
14,8,59,2,535,9833,675,7783,710,6019,572,5206,720,6075,1247,8410,1320,12363,1351,14242,1499,11461,2124,11210,704,7721,292,10870,530
5,9,59,2,365,3860,405,2982,383,2423,373,2331,395,2840,690,3829,798,4714,757,5822,934,4481,1307,4910,1141,5823,304,5797,330
17,10,59,2,235,3753,287,3057,264,2113,213,1843,231,2556,425,4017,414,5029,399,6736,601,4996,698,4332,428,3367,129,4675,211
11,11,59,2,214,2370,275,2223,281,1662,260,1428,281,1726,443,2579,510,3541,475,3921,511,3177,802,2942,624,3181,159,3810,229
6,12,59,2,611,9118,792,7960,689,6660,593,5778,668,7069,1173,9551,1160,11818,1214,12245,1192,9973,1610,10614,1006,10326,389,12202,569
13,13,59,2,628,10121,786,8958,747,7422,679,6718,846,8074,1361,10911,1342,13851,1399,15589,1530,13077,2696,14261,1928,15145,502,15685,672
15,14,59,2,307,3981,317,3373,322,2654,323,2414,347,2993,614,4548,653,5364,620,6519,794,5840,1252,5415,837,5860,201,6779,313
16,15,59,2,596,4802,697,4169,623,3405,625,2985,741,3507,1241,4564,1383,6412,1339,6880,1478,5767,2360,5993,1657,6065,503,7106,671
8,16,59,2,689,15198,958,12635,928,10016,799,9215,758,10926,1347,15632,1576,20954,1507,24058,1902,18367,2685,18052,1203,15777,341,23189,825
9,17,59,2,267,2340,191,2034,230,1662,206,1446,193,1748,394,2516,347,3436,352,3777,440,2810,665,2816,433,2939,149,3646,235
19,18,59,2,1012,5091,1031,4612,877,4016,1159,3907,994,4359,1592,5486,1671,6496,1487,6712,1581,5547,2727,5794,1846,5879,758,7059,896
4,19,59,2,1148,10836,1182,9628,899,8123,922,7317,1077,8675,1757,12458,2178,16931,1620,18452,1861,15392,2915,15904,2183,18606,903,23376,1084
1,20,59,2,481,4285,450,3727,444,3235,342,3013,521,3693,806,4970,851,7208,856,7891,921,6557,1249,6426,829,5972,418,7153,522
20,21,59,2,513,5076,636,5104,634,4497,391,3815,538,4512,758,5658,764,7250,827,8059,896,6667,1319,7798,905,6828,333,7761,426
3,0,0,3,545,594,566,601,646,677,748,751,847,758,831,810,642,806,654,765,521,815,798,775,532,874,838,610,575
12,1,0,3,297,407,312,403,337,434,350,453,330,503,362,606,307,576,254,490,182,528,340,561,242,539,360,470,379
7,2,0,3,93,141,114,152,101,151,121,168,154,178,121,236,105,212,117,188,105,197,129,296,94,604,160,177,139
2,3,0,3,76,104,95,100,106,123,108,123,130,123,97,157,99,155,82,175,59,428,106,241,63,140,136,157,99
18,4,0,3,234,240,226,238,254,251,291,264,346,295,299,331,229,309,207,252,174,338,292,250,205,249,321,322,225
21,5,0,3,80,145,87,159,80,162,75,182,119,191,71,241,81,210,63,180,53,284,93,267,68,253,133,159,85
0,6,0,3,507,515,485,481,527,501,653,549,687,582,651,597,489,593,558,529,362,651,679,596,494,685,731,637,600
10,7,0,3,1291,1008,1323,1047,1469,1034,1509,1028,1821,1094,1585,1167,1270,1125,1186,1057,1077,1096,1735,1163,1066,1254,1713,1180,1523
14,8,0,3,1124,855,1121,846,1210,884,1486,995,1568,1021,1439,1099,1239,1006,1136,936,1024,1033,1529,952,973,1151,1602,1088,1326
5,9,0,3,252,270,223,310,244,293,244,296,344,329,348,359,248,363,228,293,187,361,338,380,203,392,372,410,311
17,10,0,3,340,371,375,340,354,379,394,380,437,462,448,913,353,2473,321,662,324,521,518,416,242,472,572,461,350
11,11,0,3,158,180,177,239,165,218,198,203,224,214,232,248,164,247,154,209,152,228,242,232,146,267,291,241,216
6,12,0,3,457,591,437,624,443,672,584,736,549,743,525,828,474,744,421,742,353,763,610,704,362,788,607,776,527
13,13,0,3,358,491,277,492,291,552,353,594,389,590,339,714,239,655,284,623,223,608,320,630,199,590,311,872,289
15,14,0,3,286,340,265,381,300,398,346,382,383,400,407,477,272,440,273,398,274,390,370,433,238,465,369,421,296
16,15,0,3,229,270,207,264,229,323,257,322,270,316,285,418,213,351,205,352,215,372,305,512,186,505,346,474,275
8,16,0,3,891,1428,1008,1363,1160,1488,1083,1505,1238,1623,1180,1790,1049,1716,976,1640,1007,1861,1207,1828,847,2306,1361,1832,1093
9,17,0,3,79,191,114,200,129,202,142,201,161,209,151,263,126,232,138,201,119,249,159,250,102,267,172,306,121
19,18,0,3,204,208,204,226,232,223,259,240,222,248,255,243,197,237,217,213,217,219,267,219,199,274,277,267,240
4,19,0,3,421,691,431,759,486,827,460,820,559,896,615,1041,471,964,430,897,474,921,703,1422,394,1974,653,1088,524
1,20,0,3,151,192,202,189,185,208,247,240,209,236,201,279,174,252,160,290,155,262,229,226,130,309,223,267,186
20,21,0,3,213,307,288,357,241,367,238,380,319,347,283,381,263,338,205,296,197,474,285,409,151,447,281,302,203
3,0,1,3,141,823,144,924,157,918,165,994,158,4457,241,4040,166,5722,231,3206,280,1021,180,852,87,973,167,831,105
12,1,1,3,133,1107,124,953,117,915,113,973,185,1543,186,1995,192,1869,206,1386,272,1209,140,1066,97,1113,162,1206,151
7,2,1,3,37,388,54,325,47,320,58,361,68,523,104,833,75,668,85,509,95,396,42,352,23,359,68,408,34
2,3,1,3,68,368,68,306,57,277,63,293,80,416,87,585,94,555,102,509,118,406,60,344,38,370,63,436,48
18,4,1,3,39,632,48,554,22,489,42,373,64,1241,69,774,52,691,62,867,81,1179,42,1008,40,292,28,461,19
21,5,1,3,46,415,45,320,30,280,38,293,60,811,45,962,45,2742,56,1791,48,366,22,319,17,315,60,371,50
0,6,1,3,301,817,229,713,293,654,265,862,342,2131,422,2025,337,1574,524,1650,679,1586,950,1287,175,830,263,835,226
10,7,1,3,322,1504,305,1385,326,1374,286,1419,477,7177,566,8289,501,11330,644,9429,669,8624,334,7339,279,1575,388,1791,278
14,8,1,3,241,1027,174,829,199,794,216,879,262,5820,293,6095,289,6413,400,5902,452,6968,190,4945,120,845,235,1345,179
5,9,1,3,84,537,82,580,105,523,84,525,146,4033,172,2839,127,5518,176,4479,201,9913,116,8200,64,563,85,899,74
17,10,1,3,44,368,77,346,80,402,72,333,82,2268,93,2054,107,4430,132,2772,139,1298,77,869,43,352,64,449,62
11,11,1,3,46,290,68,281,55,243,61,244,72,789,97,1270,83,1835,104,1669,86,1268,64,1148,32,291,40,381,53
6,12,1,3,336,1480,249,1338,208,1219,207,1404,253,2225,405,2988,274,2719,383,2602,451,3092,230,2452,146,1546,276,1964,296
13,13,1,3,115,1071,86,967,115,928,109,1135,191,4579,156,3414,169,3829,219,3309,319,3162,144,2493,90,1096,156,1265,142
15,14,1,3,44,374,55,423,47,371,45,361,58,2619,71,2948,47,6458,81,4064,82,1824,146,1927,33,343,61,442,41
16,15,1,3,96,418,123,374,93,358,121,349,118,1076,158,2074,115,1223,135,1414,228,1427,105,1066,59,470,115,597,89
